uri,kind,label,lang,type
http://www.wikidata.org/prop/direct/P3150,relation,birthday,en,relation
http://www.wikidata.org/prop/direct/P1542,relation,has effect,en,relation
http://www.wikidata.org/prop/direct/P631,relation,structural engineer,en,relation
http://www.wikidata.org/prop/direct/P6087,relation,coach of sports team,en,relation
http://www.wikidata.org/prop/direct/P8889,relation,MTRCB rating,en,relation
http://www.wikidata.org/prop/direct/P3602,relation,candidacy in election,en,relation
http://www.wikidata.org/prop/direct/P2184,relation,history of topic,en,relation
http://www.wikidata.org/prop/direct/P364,relation,original language of film or TV show,en,relation
http://www.wikidata.org/prop/direct/P35,relation,head of state,en,relation
http://www.wikidata.org/prop/direct/P1830,relation,owner of,en,relation
http://www.wikidata.org/prop/direct/P13574,relation,most populous urban area,en,relation
http://www.wikidata.org/prop/direct/P5028,relation,sound designer,en,relation
http://www.wikidata.org/prop/direct/P1923,relation,participating team,en,relation
http://www.wikidata.org/prop/direct/P10241,relation,individual of taxon,en,relation
http://www.wikidata.org/prop/direct/P495,relation,country of origin,en,relation
http://www.wikidata.org/prop/direct/P2652,relation,partnership with,en,relation
http://www.wikidata.org/prop/direct/P828,relation,has cause,en,relation
http://www.wikidata.org/prop/direct/P4132,relation,linguistic typology,en,relation
http://www.wikidata.org/prop/direct/P1478,relation,has immediate cause,en,relation
http://www.wikidata.org/prop/direct/P870,relation,instrumentation,en,relation
http://www.wikidata.org/prop/direct/P78,relation,top-level Internet domain,en,relation
http://www.wikidata.org/prop/direct/P2359,relation,nomen gentilicium,en,relation
http://www.wikidata.org/prop/direct/P205,relation,basin country,en,relation
http://www.wikidata.org/prop/direct/P175,relation,performer,en,relation
http://www.wikidata.org/prop/direct/P2634,relation,model,en,relation
http://www.wikidata.org/prop/direct/P923,relation,medical examination,en,relation
http://www.wikidata.org/prop/direct/P736,relation,cover art by,en,relation
http://www.wikidata.org/prop/direct/P2408,relation,set in period,en,relation
http://www.wikidata.org/prop/direct/P533,relation,target,en,relation
http://www.wikidata.org/prop/direct/P4185,relation,iconographic symbol,en,relation
http://www.wikidata.org/prop/direct/P1672,relation,this taxon is source of,en,relation
http://www.wikidata.org/prop/direct/P5817,relation,state of use,en,relation
http://www.wikidata.org/prop/direct/P611,relation,religious order,en,relation
http://www.wikidata.org/prop/direct/P1196,relation,manner of death,en,relation
http://www.wikidata.org/prop/direct/P8324,relation,funder,en,relation
http://www.wikidata.org/prop/direct/P1990,relation,species kept,en,relation
http://www.wikidata.org/prop/direct/P2388,relation,position held by head of the organization,en,relation
http://www.wikidata.org/prop/direct/P38,relation,currency,en,relation
http://www.wikidata.org/prop/direct/P3306,relation,ICAA rating,en,relation
http://www.wikidata.org/prop/direct/P812,relation,academic major,en,relation
http://www.wikidata.org/prop/direct/P241,relation,military branch,en,relation
http://www.wikidata.org/prop/direct/P3092,relation,film crew member,en,relation
http://www.wikidata.org/prop/direct/P1346,relation,winner,en,relation
http://www.wikidata.org/prop/direct/P57,relation,director,en,relation
http://www.wikidata.org/prop/direct/P2643,relation,Carnegie Classification of Institutions of Higher Education,en,relation
http://www.wikidata.org/prop/direct/P1809,relation,choreographer,en,relation
http://www.wikidata.org/prop/direct/P3301,relation,broadcast by,en,relation
http://www.wikidata.org/prop/direct/P171,relation,parent taxon,en,relation
http://www.wikidata.org/prop/direct/P144,relation,based on,en,relation
http://www.wikidata.org/prop/direct/P194,relation,legislative body,en,relation
http://www.wikidata.org/prop/direct/P10664,relation,featured track(s),en,relation
http://www.wikidata.org/prop/direct/P4675,relation,appears in the form of,en,relation
http://www.wikidata.org/prop/direct/P185,relation,doctoral student,en,relation
http://www.wikidata.org/prop/direct/P449,relation,original broadcaster,en,relation
http://www.wikidata.org/prop/direct/P641,relation,sport,en,relation
http://www.wikidata.org/prop/direct/P7937,relation,form of creative work,en,relation
http://www.wikidata.org/prop/direct/P3834,relation,RTC film rating,en,relation
http://www.wikidata.org/prop/direct/P750,relation,distributed by,en,relation
http://www.wikidata.org/prop/direct/P1434,relation,takes place in fictional universe,en,relation
http://www.wikidata.org/prop/direct/P103,relation,native language,en,relation
http://www.wikidata.org/prop/direct/P121,relation,item operated,en,relation
http://www.wikidata.org/prop/direct/P1535,relation,used by,en,relation
http://www.wikidata.org/prop/direct/P1444,relation,destination point,en,relation
http://www.wikidata.org/prop/direct/P7153,relation,significant place,en,relation
http://www.wikidata.org/prop/direct/P629,relation,edition or translation of,en,relation
http://www.wikidata.org/prop/direct/P18,relation,image,en,relation
http://www.wikidata.org/prop/direct/P647,relation,drafted by,en,relation
http://www.wikidata.org/prop/direct/P21,relation,sex or gender,en,relation
http://www.wikidata.org/prop/direct/P1479,relation,has contributing factor,en,relation
http://www.wikidata.org/prop/direct/P3823,relation,Ethnologue language status,en,relation
http://www.wikidata.org/prop/direct/P282,relation,writing system,en,relation
http://www.wikidata.org/prop/direct/P942,relation,theme music,en,relation
http://www.wikidata.org/prop/direct/P488,relation,chairperson,en,relation
http://www.wikidata.org/prop/direct/P1340,relation,eye color,en,relation
http://www.wikidata.org/prop/direct/P86,relation,composer,en,relation
http://www.wikidata.org/prop/direct/P180,relation,depicts,en,relation
http://www.wikidata.org/prop/direct/P206,relation,located in or next to body of water,en,relation
http://www.wikidata.org/prop/direct/P2512,relation,has spin-off,en,relation
http://www.wikidata.org/prop/direct/P669,relation,located on street,en,relation
http://www.wikidata.org/prop/direct/P908,relation,PEGI rating,en,relation
http://www.wikidata.org/prop/direct/P552,relation,handedness,en,relation
http://www.wikidata.org/prop/direct/P425,relation,field of this occupation,en,relation
http://www.wikidata.org/prop/direct/P190,relation,twinned administrative body,en,relation
http://www.wikidata.org/prop/direct/P6166,relation,quotes work,en,relation
http://www.wikidata.org/prop/direct/P2363,relation,NMHH film rating,en,relation
http://www.wikidata.org/prop/direct/P2737,relation,union of,en,relation
http://www.wikidata.org/prop/direct/P511,relation,honorific prefix,en,relation
http://www.wikidata.org/prop/direct/P5056,relation,patronym or matronym,en,relation
http://www.wikidata.org/prop/direct/P7938,relation,associated electoral district,en,relation
http://www.wikidata.org/prop/direct/P210,relation,party chief representative,en,relation
http://www.wikidata.org/prop/direct/P397,relation,parent astronomical body,en,relation
http://www.wikidata.org/prop/direct/P1056,relation,product or material produced,en,relation
http://www.wikidata.org/prop/direct/P5800,relation,narrative role,en,relation
http://www.wikidata.org/prop/direct/P344,relation,director of photography,en,relation
http://www.wikidata.org/prop/direct/P123,relation,publisher,en,relation
http://www.wikidata.org/prop/direct/P3091,relation,mount,en,relation
http://www.wikidata.org/prop/direct/P5201,relation,IMDA rating,en,relation
http://www.wikidata.org/prop/direct/P974,relation,tributary,en,relation
http://www.wikidata.org/prop/direct/P3320,relation,board member,en,relation
http://www.wikidata.org/prop/direct/P9071,relation,character type,en,relation
http://www.wikidata.org/prop/direct/P6886,relation,writing language,en,relation
http://www.wikidata.org/prop/direct/P2505,relation,carries,en,relation
http://www.wikidata.org/prop/direct/P6477,relation,does not have characteristic,en,relation
http://www.wikidata.org/prop/direct/P36,relation,capital,en,relation
http://www.wikidata.org/prop/direct/P1142,relation,political ideology,en,relation
http://www.wikidata.org/prop/direct/P361,relation,part of,en,relation
http://www.wikidata.org/prop/direct/P358,relation,discography,en,relation
http://www.wikidata.org/prop/direct/P1035,relation,honorific suffix,en,relation
http://www.wikidata.org/prop/direct/P91,relation,sexual orientation,en,relation
http://www.wikidata.org/prop/direct/P9714,relation,taxon range,en,relation
http://www.wikidata.org/prop/direct/P2142,relation,box office,en,relation
http://www.wikidata.org/prop/direct/P8852,relation,facial hair,en,relation
http://www.wikidata.org/prop/direct/P1365,relation,replaces,en,relation
http://www.wikidata.org/prop/direct/P485,relation,archives at,en,relation
http://www.wikidata.org/prop/direct/P264,relation,record label,en,relation
http://www.wikidata.org/prop/direct/P9215,relation,set during recurring event,en,relation
http://www.wikidata.org/prop/direct/P149,relation,architectural style,en,relation
http://www.wikidata.org/prop/direct/P61,relation,discoverer or inventor,en,relation
http://www.wikidata.org/prop/direct/P4584,relation,first appearance,en,relation
http://www.wikidata.org/prop/direct/P102,relation,member of political party,en,relation
http://www.wikidata.org/prop/direct/P1283,relation,filmography,en,relation
http://www.wikidata.org/prop/direct/P11106,relation,alphabetical index,en,relation
http://www.wikidata.org/prop/direct/P2283,relation,uses,en,relation
http://www.wikidata.org/prop/direct/P9234,relation,supplement to,en,relation
http://www.wikidata.org/prop/direct/P4614,relation,drainage basin,en,relation
http://www.wikidata.org/prop/direct/P418,relation,"has seal, badge, or sigil",en,relation
http://www.wikidata.org/prop/direct/P2587,relation,has phoneme,en,relation
http://www.wikidata.org/prop/direct/P1433,relation,published in,en,relation
